step,episode_reward
0,24.1232852935791
25000,149.21343994140625
50000,518.056640625
75000,862.2701416015625
100000,888.2473754882812
125000,955.0028076171875
150000,960.9719848632812
175000,973.3309326171875
200000,969.9443359375
225000,973.17724609375
250000,978.9169921875
275000,978.35693359375
300000,973.6691284179688
325000,984.7996215820312
350000,972.5679931640625
